AREA_CD,LOCATION,TITLE,RATING,FOOD_CATEGORY,VIEW_COUNT,REVIEW_COUNT,CATEGORY,NO,AREA_NM,PLACE_LOCATION,RELATION1,RELATION2,RELATION3
POI033,서울대입구역,누아젯,4.3,브런치 / 버거 / 샌드위치,"8,405",10,,,,,,,
POI034,마곡나루역,사이공윤다이,4.2,베트남 음식,"16,681",19,,,,,,,
POI034,마곡나루역,마부자생삼겹살,4.1,고기 요리,"47,660",48,,,,,,,
POI034,마곡나루역,우아하계,4.1,닭 / 오리 요리,"2,864",5,,,,,,,
POI034,마곡나루역,떼헤브,4,카페 / 디저트,"9,971",10,,,,,,,
POI034,마곡나루역,잔잔하게,4,일반 주점,"15,778",10,,,,,,,
POI034,마곡나루역,송쭈집,3.9,해산물 요리,"25,234",14,,,,,,,
POI034,마곡나루역,고드니,3.9,카페 / 디저트,"5,532",6,,,,,,,
POI034,마곡나루역,마노사포레,3.9,이탈리안,"7,683",10,,,,,,,
POI034,마곡나루역,심야식당켬,3.7,전통 주점 / 포차,"8,323",9,,,,,,,
POI034,마곡나루역,동양식당,3.5,퓨전 한식,"35,861",21,,,,,,,
POI035,서울역,야키토리혼바,4.7,이자카야 / 오뎅 / 꼬치,"9,758",6,,,,,,,
POI035,서울역,오제제,4.6,라멘 / 소바 / 우동,"174,370",115,,,,,,,
POI035,서울역,유즈라멘,4.5,라멘 / 소바 / 우동,"201,716",176,,,,,,,
POI035,서울역,서울로인,4.5,고기 요리,"22,106",7,,,,,,,
POI035,서울역,서울역철도떡볶이,4.3,기타 한식,"8,570",6,,,,,,,
POI035,서울역,서울리스타,4.1,치킨 / 호프 / 펍,"31,866",21,,,,,,,
POI035,서울역,이레피자하우스,4.1,이탈리안,"3,708",5,,,,,,,
POI035,서울역,카우치커피,4.1,카페 / 디저트,"6,415",8,,,,,,,
POI035,서울역,일미장어,4.1,해산물 요리,"17,434",11,,,,,,,
POI035,서울역,해피해피브레드,4.1,베이커리,"7,337",8,,,,,,,
POI036,선릉역,명랑회관,4.7,고기 요리,"80,939",60,,,,,,,
POI036,선릉역,자르뎅페르뒤,4.6,이탈리안,"20,995",13,,,,,,,
POI036,선릉역,경천애인,4.4,고기 요리,"537,213",163,,,,,,,
POI036,선릉역,농민백암순대,4.4,탕 / 찌개 / 전골,"376,551",210,,,,,,,
POI036,선릉역,외고집설렁탕,4.4,탕 / 찌개 / 전골,"193,258",147,,,,,,,
POI036,선릉역,우밀면옥,4.4,국수 / 면 요리,"46,748",28,,,,,,,
POI036,선릉역,오마치슌,4.4,정통 일식 / 일반 일식,"23,196",15,,,,,,,
POI036,선릉역,모찌방,4.3,카페 / 디저트,"115,339",85,,,,,,,
POI036,선릉역,뽕나무쟁이,4.3,고기 요리,"221,163",257,,,,,,,
POI036,선릉역,몰타참치,4.3,회 / 스시,"119,824",47,,,,,,,
POI037,성신여대입구역,추랑,4.3,전통 주점 / 포차,"2,652",5,,,,,,,
POI037,성신여대입구역,옥돌,4.3,이탈리안,"12,463",9,,,,,,,
POI037,성신여대입구역,애정마라샹궈,4.2,정통 중식 / 일반 중식,"160,179",166,,,,,,,
POI037,성신여대입구역,유목커피바,4.1,카페 / 디저트,"9,460",18,,,,,,,
POI037,성신여대입구역,버거파크,4,브런치 / 버거 / 샌드위치,"113,149",137,,,,,,,
POI037,성신여대입구역,라라면가,4,기타 중식,"51,456",53,,,,,,,
POI037,성신여대입구역,수아당,4,기타 한식,"33,194",25,,,,,,,
POI037,성신여대입구역,김통,4,고기 요리,"40,632",35,,,,,,,
POI037,성신여대입구역,할매숯불닭갈비,4,닭 / 오리 요리,"41,741",29,,,,,,,
POI037,성신여대입구역,보편적연어,3.9,회 / 스시,"1,055",9,,,,,,,
POI038,수유역,리트리트커피로스터즈,3.9,카페 / 디저트,"5,098",7,,,,,,,
POI038,수유역,쿠시,3.8,이자카야 / 오뎅 / 꼬치,"11,698",12,,,,,,,
POI038,수유역,양다리걸쳤네,3.7,기타 중식,"50,411",21,,,,,,,
POI038,수유역,칠복상회,3.6,카페 / 디저트,"26,032",33,,,,,,,
POI038,수유역,상미규카츠,3.3,까스 요리,"24,418",26,,,,,,,
POI038,수유역,귀품찬,,고기 요리,"40,490",15,,,,,,,
POI038,수유역,미녀가든,,고기 요리,"5,208",4,,,,,,,
POI038,수유역,대동집,,일반 주점,"2,971",2,,,,,,,
POI038,수유역,스시도리,,회 / 스시,"14,011",6,,,,,,,
POI038,수유역,재영통닭,,닭 / 오리 요리,"6,745",4,,,,,,,
POI039,신논현역,위트앤미트,4.7,브런치 / 버거 / 샌드위치,"64,102",45,,,,,,,
POI039,신논현역,큐리오,4.6,퓨전 양식,"7,308",9,,,,,,,
POI039,신논현역,옥토스,4.5,해산물 요리,"74,975",16,,,,,,,
POI039,신논현역,강남명전,4.4,한정식 / 백반 / 정통 한식,"57,679",28,,,,,,,
POI039,신논현역,정돈,4.3,까스 요리,"323,239",234,,,,,,,
POI039,신논현역,하이디라오,4.3,기타 중식,"220,899",131,,,,,,,
POI039,신논현역,파이브가이즈,4.3,브런치 / 버거 / 샌드위치,"2,983",5,,,,,,,
POI039,신논현역,모범갈빗살,4.2,고기 요리,"251,118",97,,,,,,,
POI039,신논현역,혜장국,4.2,탕 / 찌개 / 전골,"26,992",33,,,,,,,
POI039,신논현역,멘카오리,4.2,라멘 / 소바 / 우동,"45,571",27,,,,,,,
POI040,신도림역,양키통닭,4.4,닭 / 오리 요리,"141,580",96,,,,,,,
POI040,신도림역,그믐족발,4.3,고기 요리,"127,591",64,,,,,,,
POI040,신도림역,베르데커피,4.1,카페 / 디저트,"5,351",9,,,,,,,
POI040,신도림역,로라멘,4,라멘 / 소바 / 우동,"47,330",32,,,,,,,
POI040,신도림역,비어포스트바,4,치킨 / 호프 / 펍,"20,364",13,,,,,,,
POI040,신도림역,몽밀,4,라멘 / 소바 / 우동,"10,296",13,,,,,,,
POI040,신도림역,통통,4,퓨전 중식,"16,021",11,,,,,,,
POI040,신도림역,베르데브런치&펍,4,남미 음식,"6,715",7,,,,,,,
POI040,신도림역,올드문래,3.9,치킨 / 호프 / 펍,"149,218",115,,,,,,,
POI040,신도림역,평화,3.9,카페 / 디저트,"19,542",17,,,,,,,
POI041,신림역,오첨지,4.1,탕 / 찌개 / 전골,"29,681",20,,,,,,,
POI041,신림역,막불감동,3.9,국수 / 면 요리,"38,834",28,,,,,,,
POI041,신림역,삼촌네,3.9,탕 / 찌개 / 전골,"55,356",27,,,,,,,
POI041,신림역,만성찬팅,3.7,기타 중식,"26,203",37,,,,,,,
POI041,신림역,신촌황소곱창,3.7,고기 요리,"29,663",24,,,,,,,
POI041,신림역,전주식당,,고기 요리,"12,906",3,,,,,,,
POI041,신림역,SUBE,,카페 / 디저트,"3,256",5,,,,,,,
POI041,신림역,전주익산,,기타 한식,"10,783",10,,,,,,,
POI041,신림역,똥개네퓨전포차,,전통 주점 / 포차,"22,632",14,,,,,,,
POI041,신림역,신림동피자집,,기타 양식,"18,488",11,,,,,,,
POI042,신촌역,홋카이도부타동스미레,4.6,돈부리 / 일본 카레 / 벤토,"191,392",138,,,,,,,
POI042,신촌역,안테이쿠,4.5,이자카야 / 오뎅 / 꼬치,"24,843",13,,,,,,,
POI042,신촌역,카라멘야,4.3,라멘 / 소바 / 우동,"70,365",116,,,,,,,
POI042,신촌역,길상양꼬치,4.3,기타 중식,"68,165",56,,,,,,,
POI042,신촌역,담산,4.3,고기 요리,"99,587",54,,,,,,,
POI042,신촌역,송아저씨빈대떡,4.3,한정식 / 백반 / 정통 한식,"31,018",16,,,,,,,
POI042,신촌역,한림돈가,4.2,고기 요리,"178,351",124,,,,,,,
POI042,신촌역,맘맘테이블,4.2,베트남 음식,"153,573",187,,,,,,,
POI042,신촌역,비아,4.2,남미 음식,"172,925",125,,,,,,,
POI042,신촌역,바코드,4.2,칵테일 / 와인,"49,501",28,,,,,,,
POI043,양재역,진교원,4.5,국수 / 면 요리,"3,280",6,,,,,,,
POI043,양재역,양인환대,4.4,스테이크 / 바베큐,"64,409",38,,,,,,,
POI043,양재역,자인뭉티기,4.4,고기 요리,"32,962",13,,,,,,,
POI043,양재역,히노카츠,4.4,까스 요리,"9,162",9,,,,,,,
POI043,양재역,프릳츠,4.3,카페 / 디저트,"79,050",163,,,,,,,
POI043,양재역,임병주산동칼국수,4.3,국수 / 면 요리,"212,050",243,,,,,,,
POI043,양재역,채석강,4.3,국수 / 면 요리,"10,926",9,,,,,,,
POI043,양재역,피끄니크,4.1,기타 양식,"3,840",5,,,,,,,
POI043,양재역,곱창왕김형제,4,고기 요리,"3,998",22,,,,,,,
POI043,양재역,라임,3.9,칵테일 / 와인,"14,626",15,,,,,,,
POI044,연신내역,티그레서울,4.3,카페 / 디저트,"5,003",20,,,,,,,
POI044,연신내역,구석집,4.3,탕 / 찌개 / 전골,"3,806",6,,,,,,,
POI044,연신내역,참새식당,4.2,일반 주점,"22,762",14,,,,,,,
POI044,연신내역,YM커피하우스,4,카페 / 디저트,"14,318",29,,,,,,,
POI044,연신내역,해례커피,3.8,카페 / 디저트,"6,459",11,,,,,,,
POI044,연신내역,원조두꺼비불오징어,3.7,해산물 요리,"40,486",51,,,,,,,
POI044,연신내역,H3,3.5,스테이크 / 바베큐,"21,370",32,,,,,,,
POI044,연신내역,갈현동떡볶이,3.5,기타 한식,"3,669",7,,,,,,,
POI044,연신내역,목노집,3.5,고기 요리,"30,145",25,,,,,,,
POI044,연신내역,세이지,3.4,이자카야 / 오뎅 / 꼬치,"17,213",27,,,,,,,
POI045,오목교역,목동해물,4.3,해산물 요리,"10,361",7,,,,,,,
POI045,오목교역,이키이키,4.1,라멘 / 소바 / 우동,"3,516",7,,,,,,,
POI045,오목교역,팔방교자,4,딤섬 / 만두,"5,851",9,,,,,,,
POI045,오목교역,일미락,3.9,고기 요리,"120,670",109,,,,,,,
POI045,오목교역,강릉스낵,3.9,기타 한식,"16,295",14,,,,,,,
POI045,오목교역,나이스크림,3.9,카페 / 디저트,"3,872",6,,,,,,,
POI045,오목교역,오목집,3.8,고기 요리,"125,336",105,,,,,,,
POI045,오목교역,락희안,3.8,정통 중식 / 일반 중식,"13,486",15,,,,,,,
POI045,오목교역,애틱인서울하우스,3.8,카페 / 디저트,"1,545",7,,,,,,,
POI045,오목교역,푸오꼬,3.7,이탈리안,"70,801",56,,,,,,,
POI046,왕십리역,돈까스전원,4.6,까스 요리,"89,630",48,,,,,,,
POI046,왕십리역,춘향미엔,4.3,딤섬 / 만두,"172,803",105,,,,,,,
POI046,왕십리역,제일곱창,4.3,고기 요리,"66,720",57,,,,,,,
POI046,왕십리역,마장황소곱창,4.3,고기 요리,"35,973",13,,,,,,,
POI046,왕십리역,만나떡볶이,4.2,기타 한식,"15,820",10,,,,,,,
POI046,왕십리역,왕십리정부네곱창,4.2,고기 요리,"11,040",13,,,,,,,
POI046,왕십리역,주052,4.2,일반 주점,"10,137",15,,,,,,,
POI046,왕십리역,땅코참숯구이,4.1,고기 요리,"246,346",155,,,,,,,
POI046,왕십리역,악어떡볶이,4.1,기타 한식,"82,458",120,,,,,,,
POI046,왕십리역,핏제리아,4.1,이탈리안,"33,142",26,,,,,,,
POI047,용산역,서울케밥,4.7,세계음식 기타,"131,545",118,,,,,,,
POI047,용산역,FOURB,4.4,카페 / 디저트,"29,784",43,,,,,,,
POI047,용산역,오근내,4.3,닭 / 오리 요리,"142,433",162,,,,,,,
POI047,용산역,오근내2닭갈비,4.3,닭 / 오리 요리,"28,179",59,,,,,,,
POI047,용산역,당스,4.3,칵테일 / 와인,"1,694",14,,,,,,,
POI047,용산역,스톡드,4.2,카페 / 디저트,"9,094",33,,,,,,,
POI047,용산역,하이타이,4.2,태국 음식,"11,001",13,,,,,,,
POI047,용산역,올딧세,4.2,카페 / 디저트,"4,599",8,,,,,,,
POI047,용산역,쇼니노,4.1,브런치 / 버거 / 샌드위치,"9,416",14,,,,,,,
POI047,용산역,서울드래곤시티,4.1,퓨전 양식,"28,200",7,,,,,,,
POI048,이태원역,크리스피포크타운,4.8,남미 음식,"57,572",53,,,,,,,
POI048,이태원역,꾸잉,4.6,베트남 음식,"112,771",84,,,,,,,
POI048,이태원역,박소린두깜풍,4.6,다국적 아시아 음식,"43,088",40,,,,,,,
POI048,이태원역,더티스낵,4.6,브런치 / 버거 / 샌드위치,"20,773",39,,,,,,,
POI048,이태원역,브라이리퍼블릭,4.5,세계음식 기타,"489,067",386,,,,,,,
POI048,이태원역,야상해,4.5,딤섬 / 만두,"252,440",164,,,,,,,
POI048,이태원역,코지빌라커피,4.5,카페 / 디저트,"16,958",38,,,,,,,
POI048,이태원역,야끼니꾸소량,4.5,기타 일식,"5,563",4,,,,,,,
POI048,이태원역,하시엔다,4.4,남미 음식,"245,435",221,,,,,,,
POI048,이태원역,매덕스피자,4.4,기타 양식,"198,854",267,,,,,,,
POI049,장지역,버터램,3.8,기타 중식,"12,934",10,,,,,,,
POI049,장지역,조광,3.6,일반 주점,"64,755",37,,,,,,,
POI049,장지역,항아리닭갈비막국수,3.6,닭 / 오리 요리,"14,993",14,,,,,,,
POI049,장지역,카페드로잉,3.2,카페 / 디저트,"11,814",12,,,,,,,
POI049,장지역,마포소금구이,,고기 요리,"12,984",8,,,,,,,
POI049,장지역,등촌샤브칼국수,,탕 / 찌개 / 전골,"10,012",8,,,,,,,
POI049,장지역,팬스테이크키친,,스테이크 / 바베큐,"12,236",17,,,,,,,
POI049,장지역,두끼,,기타 한식,"5,710",7,,,,,,,
POI049,장지역,장지골양곱창전문집,,고기 요리,"9,003",8,,,,,,,
POI049,장지역,소면루,,한정식 / 백반 / 정통 한식,"9,826",4,,,,,,,
POI050,장한평역,도톰,4.3,고기 요리,"6,313",7,,,,,,,
POI050,장한평역,콘반,4.2,까스 요리,"6,932",8,,,,,,,
POI050,장한평역,대흥설농탕,4.2,탕 / 찌개 / 전골,"14,401",11,,,,,,,
POI050,장한평역,일미간장게장,3.6,한정식 / 백반 / 정통 한식,"56,154",36,,,,,,,
POI050,장한평역,디어테이블,,브런치 / 버거 / 샌드위치,"34,531",24,,,,,,,
POI050,장한평역,대영식당,,고기 요리,"6,767",2,,,,,,,
POI050,장한평역,장안설렁탕,,탕 / 찌개 / 전골,"3,779",4,,,,,,,
POI050,장한평역,양대창구이전문점,,고기 요리,"13,850",18,,,,,,,
POI050,장한평역,로이앤벨라,,이탈리안,"7,713",5,,,,,,,
POI050,장한평역,송쉐프,,정통 중식 / 일반 중식,"4,498",6,,,,,,,
POI051,천호역,보타이,4.3,태국 음식,"130,803",86,,,,,,,
POI051,천호역,등갈비달인,4.3,고기 요리,"19,322",15,,,,,,,
POI051,천호역,얌얌카츠,4.2,까스 요리,"43,420",34,,,,,,,
POI051,천호역,쭈꾸쭈꾸쭈꾸미,4.1,해산물 요리,"50,551",63,,,,,,,
POI051,천호역,아키노유키,4.1,이자카야 / 오뎅 / 꼬치,"66,530",45,,,,,,,
POI051,천호역,풍년상회쪽갈비,4.1,고기 요리,"42,951",28,,,,,,,
POI051,천호역,똥찌비,4.1,일반 주점,"19,889",16,,,,,,,
POI051,천호역,대팔이네,4.1,탕 / 찌개 / 전골,"13,386",11,,,,,,,
POI051,천호역,푸지미곱창,4,고기 요리,"20,819",19,,,,,,,
POI051,천호역,송월냉면,3.9,국수 / 면 요리,"14,357",15,,,,,,,
POI052,총신대입구역,올라아보,4.5,남미 음식,"122,285",88,,,,,,,
POI052,총신대입구역,현고대닭발,4.3,닭 / 오리 요리,"41,312",20,,,,,,,
POI052,총신대입구역,스시로로,4.1,회 / 스시,"224,529",232,,,,,,,
POI052,총신대입구역,쁘띠우스,4.1,브런치 / 버거 / 샌드위치,"2,454",14,,,,,,,
POI052,총신대입구역,그릴진,4.1,고기 요리,"2,072",5,,,,,,,
POI052,총신대입구역,애플하우스,4,기타 한식,"147,780",391,,,,,,,
POI052,총신대입구역,농부쌈밥,4,한정식 / 백반 / 정통 한식,"67,296",33,,,,,,,
POI052,총신대입구역,팔각도,4,닭 / 오리 요리,"2,773",6,,,,,,,
POI052,총신대입구역,정원분식,3.9,기타 한식,"25,726",20,,,,,,,
POI052,총신대입구역,무삥과팟타이,3.9,베트남 음식,"6,412",11,,,,,,,
POI053,충정로역,위드미치코,4.2,전통 주점 / 포차,"66,050",34,,,,,,,
POI053,충정로역,옐로우보울,3.9,기타 양식,"26,590",27,,,,,,,
POI053,충정로역,에뚜왈,3.9,베이커리,"8,115",12,,,,,,,
POI053,충정로역,철길떡볶이,3.7,기타 한식,"26,559",50,,,,,,,
POI053,충정로역,고릴라,,고기 요리,"18,464",12,,,,,,,
POI053,충정로역,충정각,,이탈리안,"11,687",10,,,,,,,
POI053,충정로역,호산나의정부부대찌개,,탕 / 찌개 / 전골,"3,825",5,,,,,,,
POI053,충정로역,깐쪼네,,이탈리안,"6,653",6,,,,,,,
POI053,충정로역,청안식탁,,닭 / 오리 요리,"8,270",4,,,,,,,
POI053,충정로역,깐부치킨,,닭 / 오리 요리,"6,039",6,,,,,,,
POI054,합정역,야키토리나루토,4.7,정통 일식 / 일반 일식,"95,921",47,,,,,,,
POI054,합정역,은하루,4.7,정통 중식 / 일반 중식,"20,212",26,,,,,,,
POI054,합정역,카와카츠,4.6,까스 요리,"78,122",105,,,,,,,
POI054,합정역,담택,4.6,라멘 / 소바 / 우동,"89,872",101,,,,,,,
POI054,합정역,멜드,4.6,기타 일식,"27,774",24,,,,,,,
POI054,합정역,오레노라멘,4.5,라멘 / 소바 / 우동,"438,194",534,,,,,,,
POI054,합정역,쿠이신보,4.5,이자카야 / 오뎅 / 꼬치,"366,810",126,,,,,,,
POI054,합정역,토파,4.5,이탈리안,"185,461",84,,,,,,,
POI054,합정역,이치류,4.5,스테이크 / 바베큐,"479,334",127,,,,,,,
POI054,합정역,최강금돈까스,4.5,기타 한식,"48,212",78,,,,,,,
POI055,혜화역,혜화도담,4.5,한정식 / 백반 / 정통 한식,"157,195",40,,,,,,,
POI055,혜화역,독일주택,4.4,치킨 / 호프 / 펍,"259,818",120,,,,,,,
POI055,혜화역,버거파크,4.4,브런치 / 버거 / 샌드위치,"151,430",120,,,,,,,
POI055,혜화역,어쩌다산책,4.4,카페 / 디저트,"85,349",53,,,,,,,
POI055,혜화역,수도원,4.4,칵테일 / 와인,"120,424",60,,,,,,,
POI055,혜화역,계향각,4.4,정통 중식 / 일반 중식,"30,660",6,,,,,,,
POI055,혜화역,깔리,4.3,인도 음식,"293,017",220,,,,,,,
POI055,혜화역,핏제리아오,4.3,이탈리안,"182,851",214,,,,,,,
POI055,혜화역,뎁짜이,4.3,베트남 음식,"97,402",77,,,,,,,
POI055,혜화역,혜화칼국수,4.2,국수 / 면 요리,"81,820",91,,,,,,,
POI056,회기역,시키카츠,4.5,까스 요리,"129,666",77,,,,,,,
POI056,회기역,영천선비,4.3,고기 요리,"6,375",10,,,,,,,
POI056,회기역,회기왕족발보쌈,4.2,고기 요리,"209,900",142,,,,,,,
POI056,회기역,알로하올라,4.2,카페 / 디저트,"12,360",9,,,,,,,
POI056,회기역,멍군집,4.1,고기 요리,"23,416",21,,,,,,,
POI056,회기역,오관스시,4,회 / 스시,"135,353",69,,,,,,,
POI056,회기역,봉이만두,4,딤섬 / 만두,"115,053",66,,,,,,,
POI056,회기역,놀부만두,4,기타 한식,"11,403",17,,,,,,,
POI056,회기역,79번지국수집,4,국수 / 면 요리,"59,651",40,,,,,,,
POI056,회기역,경발원,4,정통 중식 / 일반 중식,"67,630",37,,,,,,,
POI057,수유동,미성반점,4.3,정통 중식 / 일반 중식,"1,371",5,,,,,,,
POI057,수유동,시래기화덕생선구이,4.2,탕 / 찌개 / 전골,"8,477",6,,,,,,,
POI057,수유동,대보명가,4.1,한정식 / 백반 / 정통 한식,"78,825",35,,,,,,,
POI057,수유동,엘림들깨수제비칼국수,4.1,국수 / 면 요리,"84,386",67,,,,,,,
POI057,수유동,다정도병인양,4.1,카페 / 디저트,"8,622",8,,,,,,,
POI057,수유동,헤비앤라이트,4,브런치 / 버거 / 샌드위치,"9,900",12,,,,,,,
POI057,수유동,미즐카페엠,3.9,카페 / 디저트,"20,221",25,,,,,,,
POI057,수유동,천회초밥,3.9,회 / 스시,"15,397",19,,,,,,,
POI057,수유동,리트리트커피로스터즈,3.9,카페 / 디저트,"5,099",7,,,,,,,
POI057,수유동,다래함박스텍,3.9,스테이크 / 바베큐,"31,036",28,,,,,,,
POI058,가락시장,용기수산,4.3,해산물 요리,"26,229",14,,,,,,,
POI058,가락시장,온달수산,4.1,해산물 요리,"65,415",27,,,,,,,
POI058,가락시장,명가수산,4.1,해산물 요리,"12,413",14,,,,,,,
POI058,가락시장,가락몰은하c02호,,해산물 요리,"6,854",0,,,,,,,
POI058,가락시장,포항수산,,해산물 요리,"28,293",7,,,,,,,
POI058,가락시장,바다나라,,해산물 요리,"37,037",10,,,,,,,
POI058,가락시장,포브라더스,,베트남 음식,"3,025",3,,,,,,,
POI058,가락시장,돌고래회양념식당,,해산물 요리,68,1,,,,,,,
POI058,가락시장,소정식당,,해산물 요리,"7,454",3,,,,,,,
POI058,가락시장,고흥상회,,해산물 요리,"7,822",4,,,,,,,
POI059,가로수길,미라이,4.8,이자카야 / 오뎅 / 꼬치,"550,573",138,,,,,,,
POI059,가로수길,상진식감,4.8,까스 요리,"46,941",54,,,,,,,
POI059,가로수길,패티앤베지스,4.7,브런치 / 버거 / 샌드위치,"70,941",97,,,,,,,
POI059,가로수길,Sogak,4.6,정통 중식 / 일반 중식,"43,760",51,,,,,,,
POI059,가로수길,삐아프,4.6,카페 / 디저트,"177,683",86,,,,,,,
POI059,가로수길,인딕,4.6,인도 음식,"173,114",83,,,,,,,
POI059,가로수길,신비갈비살,4.6,고기 요리,"105,380",33,,,,,,,
POI059,가로수길,무아,4.6,퓨전 일식,"25,177",13,,,,,,,
POI059,가로수길,와라야키,4.5,이자카야 / 오뎅 / 꼬치,"470,880",134,,,,,,,
POI059,가로수길,칙피스,4.5,세계음식 기타,"165,385",192,,,,,,,
POI060,광장시장,부촌육회,4.7,고기 요리,"29,641",42,,,,,,,
POI060,광장시장,부촌육회,4.6,고기 요리,"311,887",200,,,,,,,
POI060,광장시장,광장시장,4.6,카페 / 디저트,"27,890",48,,,,,,,
POI060,광장시장,육회자매집,4.4,고기 요리,"94,493",182,,,,,,,
POI060,광장시장,순희네빈대떡,4.3,한정식 / 백반 / 정통 한식,"92,583",319,,,,,,,
POI060,광장시장,창신육회,4.3,고기 요리,"152,097",153,,,,,,,
POI060,광장시장,은성횟집,4.3,해산물 요리,"35,761",29,,,,,,,
POI060,광장시장,전라도횟집,4.3,해산물 요리,"14,500",9,,,,,,,
POI060,광장시장,통큰누이네,4.3,한정식 / 백반 / 정통 한식,"3,358",7,,,,,,,
POI060,광장시장,원조누드치즈김밥,4.1,기타 한식,"42,624",37,,,,,,,
POI061,김포공항,헤븐온탑,3.4,카페 / 디저트,"27,672",23,,,,,,,
POI061,김포공항,딘타이펑,,딤섬 / 만두,"37,975",22,,,,,,,
POI061,김포공항,사보텐,,까스 요리,"16,852",11,,,,,,,
POI061,김포공항,사이드쇼,,기타 한식,"21,342",11,,,,,,,
POI061,김포공항,안스베이커리,,카페 / 디저트,"18,715",11,,,,,,,
POI061,김포공항,생어거스틴,,다국적 아시아 음식,"30,100",9,,,,,,,
POI061,김포공항,리틀사이공,,베트남 음식,"42,188",16,,,,,,,
POI061,김포공항,파스퇴르밀크바,,카페 / 디저트,"12,931",7,,,,,,,
POI061,김포공항,토끼정,,퓨전 일식,"14,313",5,,,,,,,
POI061,김포공항,가츠라,,까스 요리,"10,464",10,,,,,,,
POI062,낙산공원,어쩌다산책,4.4,카페 / 디저트,"85,349",53,,,,,,,
POI062,낙산공원,수도원,4.4,칵테일 / 와인,"120,424",60,,,,,,,
POI062,낙산공원,계향각,4.4,정통 중식 / 일반 중식,"30,660",6,,,,,,,
POI062,낙산공원,핏제리아오,4.3,이탈리안,"182,851",214,,,,,,,
POI062,낙산공원,Osso파스타,4.2,기타 양식,"169,251",86,,,,,,,
POI062,낙산공원,왕십리순대국,4.2,탕 / 찌개 / 전골,"16,858",11,,,,,,,
POI062,낙산공원,자미더홍,4,기타 중식,"5,781",11,,,,,,,
POI062,낙산공원,대규스시,4,회 / 스시,"16,684",13,,,,,,,
POI062,낙산공원,하이제씨,3.9,카페 / 디저트,"44,644",50,,,,,,,
POI062,낙산공원,솔트24,3.9,베이커리,"18,326",26,,,,,,,
POI063,노량진,운봉산장양고기전문점,4.5,고기 요리,"98,375",55,,,,,,,
POI063,노량진,전라상회,4.4,해산물 요리,"75,127",30,,,,,,,
POI063,노량진,형제상회,4.3,해산물 요리,"451,423",126,,,,,,,
POI063,노량진,김씨마구로,4.3,회 / 스시,"83,639",28,,,,,,,
POI063,노량진,독도수산,4.3,해산물 요리,"36,606",25,,,,,,,
POI063,노량진,다독이네,4.3,고기 요리,"42,673",30,,,,,,,
POI063,노량진,청양수산,4.3,해산물 요리,"18,484",14,,,,,,,
POI063,노량진,오꼬노미스토리,4.3,철판 요리,"60,606",27,,,,,,,
POI063,노량진,일성수산,4.3,해산물 요리,"8,297",16,,,,,,,
POI063,노량진,와플스,4.1,카페 / 디저트,"7,249",13,,,,,,,
POI064,덕수궁길,한암동,4.3,고기 요리,"11,342",14,,,,,,,
POI064,덕수궁길,덕수정,4,탕 / 찌개 / 전골,"35,489",32,,,,,,,
POI064,덕수궁길,커피루소,3.9,카페 / 디저트,"50,082",73,,,,,,,
POI064,덕수궁길,르풀,3.9,카페 / 디저트,"28,772",33,,,,,,,
POI064,덕수궁길,라운드앤드,3.9,베이커리,"6,820",29,,,,,,,
POI064,덕수궁길,라그린,3.9,카페 / 디저트,"13,211",15,,,,,,,
POI064,덕수궁길,허수아비돈까스,3.9,까스 요리,"27,554",20,,,,,,,
POI064,덕수궁길,오드하우스,3.8,브런치 / 버거 / 샌드위치,"1,629",5,,,,,,,
POI064,덕수궁길,전광수커피하우스,3.6,카페 / 디저트,"7,426",16,,,,,,,
POI064,덕수궁길,정원레스토랑,3.4,이탈리안,"47,220",172,,,,,,,
POI065,방배역,바게틴,4.3,베이커리,"1,633",8,,,,,,,
POI065,방배역,신미경정통춘천닭갈비,4.1,닭 / 오리 요리,"19,872",22,,,,,,,
POI065,방배역,까르니브라질그릴,4.1,남미 음식,"31,887",16,,,,,,,
POI065,방배역,더블딥커피,4.1,카페 / 디저트,"5,805",9,,,,,,,
POI065,방배역,만다린,3.8,정통 중식 / 일반 중식,"9,731",19,,,,,,,
POI065,방배역,댓짱돈까스,3.6,까스 요리,"32,996",63,,,,,,,
POI065,방배역,오브시에,3.6,카페 / 디저트,"1,436",5,,,,,,,
POI065,방배역,청담동마녀김밥,3.5,기타 한식,"3,974",7,,,,,,,
POI065,방배역,일도씨닭갈비,3.3,닭 / 오리 요리,"13,871",28,,,,,,,
POI065,방배역,선화의무한리필,,뷔페,"6,634",24,,,,,,,
POI066,북촌한옥마을,일월카츠,4.7,까스 요리,"36,360",34,,,,,,,
POI066,북촌한옥마을,도마유즈라멘,4.6,라멘 / 소바 / 우동,"36,116",46,,,,,,,
POI066,북촌한옥마을,오레노라멘,4.5,라멘 / 소바 / 우동,"123,521",99,,,,,,,
POI066,북촌한옥마을,톤티커피,4.5,카페 / 디저트,"16,049",34,,,,,,,
POI066,북촌한옥마을,소금집델리,4.4,브런치 / 버거 / 샌드위치,"115,837",172,,,,,,,
POI066,북촌한옥마을,깡통만두,4.3,한정식 / 백반 / 정통 한식,"366,029",259,,,,,,,
POI066,북촌한옥마을,다운타우너,4.3,브런치 / 버거 / 샌드위치,"49,216",87,,,,,,,
